top - 12:26:55 up 3 days, 38 min,  1 user,  load average: 2.14, 1.43, 1.10
Tasks: 465 total,   1 running, 408 sleeping,  56 stopped,   0 zombie
%Cpu(s): 17.6 us, 81.9 sy,  0.5 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st 
MiB Mem :  15808.0 total,   1803.0 free,   5911.3 used,   8639.3 buff/cache     
MiB Swap:   4096.0 total,   4093.7 free,      2.2 used.   9896.7 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
   1080 systemd+  20   0   91044   7552   6784 S   0.0   0.0   0:00.85 systemd+
   1117 root      20   0       0      0      0 S   0.0   0.0   2:10.66 nvidia-+
   1118 root      20   0       0      0      0 S   0.0   0.0   0:00.00 nvidia-+
   1121 root     -51   0       0      0      0 S   0.0   0.0  34:31.64 irq/75-+
   1123 root      20   0       0      0      0 S   0.0   0.0   4:20.82 nv_queue
   1124 root     -51   0       0      0      0 S   0.0   0.0  45:11.55 irq/76-+
   1533 root      20   0       0      0      0 S   0.0   0.0   0:00.00 UVM glo+
   1534 root      20   0       0      0      0 S   0.0   0.0   0:00.00 UVM def+
   1535 root      20   0       0      0      0 S   0.0   0.0   0:00.00 UVM Too+
   1542 avahi     20   0    8748   3968   3840 S   0.0   0.0   0:02.31 avahi-d+
   1543 root      20   0   13648   5888   5632 S   0.0   0.0   0:00.15 bluetoo+
   1544 message+  20   0   12440   6912   4352 S   0.0   0.0   0:28.79 dbus-da+
   1547 gnome-r+  20   0  439204  15404  13484 S   0.0   0.1   0:00.04 gnome-r+
   1558 polkitd   20   0  401392  14148   7772 S   0.0   0.1   0:05.21 polkitd
   1564 root      20   0 2357016  35088  20736 S   0.0   0.2   0:29.57 snapd
   1569 root      20   0  321960   7236   6724 S   0.0   0.0   0:03.90 account+
   1570 root      20   0   18092   2560   2560 S   0.0   0.0   0:00.46 cron
   1571 root      20   0  318488   6400   6016 S   0.0   0.0   0:00.04 switche+
   1573 root      20   0   18156   8880   7680 S   0.0   0.1   0:02.72 systemd+
   1575 root      20   0  469760  12512  10592 S   0.0   0.1   0:03.32 udisksd
   1584 avahi     20   0    8476   1292   1024 S   0.0   0.0   0:00.00 avahi-d+
   1613 syslog    20   0  222564   6556   4352 S   0.0   0.0   0:02.52 rsyslogd
   1671 root      20   0  346020  19540  16084 S   0.0   0.1   0:34.65 Network+
   1673 root      20   0   18348  11008   9856 S   0.0   0.1   0:17.94 wpa_sup+
   1682 root      20   0  318544  11856  10192 S   0.0   0.1   0:00.54 ModemMa+
   1823 root      20   0  120888  22400  13312 S   0.0   0.1   0:00.04 unatten+
   1844 postgres  20   0  234068  30720  28544 S   0.0   0.2   0:10.79 postgres
   1872 postgres  20   0  234204  11052   8576 S   0.0   0.1   0:00.19 postgres
   1875 postgres  20   0  234224   7340   4864 S   0.0   0.0   0:01.41 postgres
   1877 postgres  20   0  234068  10284   7808 S   0.0   0.1   0:01.99 postgres
   1878 postgres  20   0  235676   8620   5888 S   0.0   0.1   0:01.76 postgres
   1879 postgres  20   0  235652   7852   5120 S   0.0   0.0   0:00.07 postgres
   1896 root      20   0  323488   8832   8064 S   0.0   0.1   0:00.08 gdm3
   1998 rtkit     21   1   22940   3328   3072 S   0.0   0.0   0:02.01 rtkit-d+
   2043 root      10 -10       0      0      0 S   0.0   0.0   0:00.00 krfcommd
   2188 colord    20   0  328876  14192   9712 S   0.0   0.1   0:00.13 colord
   2293 root      20   0  328676  11008   7040 S   0.0   0.1   0:11.85 upowerd
   2296 kernoops  20   0   12744   2184   1792 S   0.0   0.0   0:00.18 kernelo+
   2328 kernoops  20   0   12744   2196   1792 S   0.0   0.0   0:00.18 kernelo+
   2678 root      20   0  398712  10496   9088 S   0.0   0.1   0:00.10 gdm-ses+
   2689 junayd    20   0   21344  13136   9344 S   0.0   0.1   0:05.83 systemd
   2695 junayd    20   0   21456   3608   1792 S   0.0   0.0   0:00.00 (sd-pam)
   2704 junayd     9 -11  131388  20996   9704 S   0.0   0.1   7:14.09 pipewire
   2705 junayd    20   0  106404   5632   4992 S   0.0   0.0   0:00.00 pipewire
   2709 junayd     9 -11  576220  31692  23156 S   0.0   0.2   0:06.07 wireplu+
   2711 junayd     9 -11  159392  43524   9448 S   0.0   0.3  10:27.64 pipewir+
   2712 junayd    20   0  325372   9856   8960 S   0.0   0.1   0:01.74 gnome-k+
   2726 junayd    20   0   11256   7156   4608 S   0.0   0.0   0:18.31 dbus-da+
   2771 junayd    20   0  692692   7424   6912 S   0.0   0.0   0:01.80 xdg-doc+
   2778 junayd    20   0  318576   6400   6016 S   0.0   0.0   0:00.05 xdg-per+
   2785 root      20   0    2704   1920   1920 S   0.0   0.0   0:00.00 fusermo+
   2841 junayd    20   0  244380   6016   5632 S   0.0   0.0   0:00.00 gdm-x-s+
   2846 junayd    20   0   24.3g 136072  79336 S   0.0   0.8  55:15.90 Xorg
   2997 junayd    20   0  306876  16256  14592 S   0.0   0.1   0:00.03 gnome-s+
   3076 junayd    20   0  383008   7808   7296 S   0.0   0.0   0:00.04 at-spi-+
   3083 junayd    20   0    9608   4992   4608 S   0.0   0.0   0:05.24 dbus-da+
   3089 junayd    20   0  162652   6656   6016 S   0.0   0.0   0:00.00 gcr-ssh+
   3090 junayd    20   0  100216   5504   5120 S   0.0   0.0   0:00.00 gnome-s+
   3096 junayd    20   0   39128   6912   5504 S   0.0   0.0   0:00.06 snapd-d+
   3110 junayd    20   0  322936   7296   6784 S   0.0   0.0   0:00.20 gvfsd
   3127 junayd    20   0  468380   7040   6400 S   0.0   0.0   0:00.00 gvfsd-f+
   3136 junayd    20   0  529332  17792  15488 S   0.0   0.1   0:03.56 gnome-s+
   3219 junayd    20   0  536504  67896  44620 S   0.0   0.4   0:46.80 snapd-d+
   3221 junayd    20   0 4772108 674056 141712 S   0.0   4.2 104:30.44 gnome-s+
   3255 junayd    20   0  865036  96436  69700 S   0.0   0.6   0:56.22 mutter-+
   3261 junayd    20   0  236044   7936   7168 S   0.0   0.0   0:26.59 at-spi2+
   3282 junayd    20   0  654976  16768  14592 S   0.0   0.1   0:00.25 gnome-s+
   3292 junayd    20   0 1272196  41472  33920 S   0.0   0.3   0:00.22 evoluti+
   3294 junayd    20   0  230660   5888   5248 S   0.0   0.0   0:00.61 dconf-s+
   3306 junayd    20   0 2933452  27068  21888 S   0.0   0.2   0:00.17 gjs
   3328 junayd    20   0  397532  12416   6912 S   0.0   0.1   4:33.71 ibus-da+
   3329 junayd    20   0  392256   6272   5888 S   0.0   0.0   0:00.66 gsd-a11+
   3330 junayd    20   0  424108  24460  18068 S   0.0   0.2   0:02.69 gsd-col+
   3333 junayd    20   0  440400  11520  10496 S   0.0   0.1   0:00.69 gsd-dat+
   3335 junayd    20   0  394144   7680   6912 S   0.0   0.0   0:04.98 gsd-hou+
   3337 junayd    20   0  422948  23104  16856 S   0.0   0.1   0:01.99 gsd-key+
   3339 junayd    20   0  818376  29268  22252 S   0.0   0.2   0:06.10 gsd-med+
   3341 junayd    20   0  604100  28852  21836 S   0.0   0.2   0:05.01 gsd-pow+
   3345 junayd    20   0  332312  11008   9728 S   0.0   0.1   0:00.73 gsd-pri+
   3349 junayd    20   0  539752   6400   6016 S   0.0   0.0   0:00.82 gsd-rfk+
